"SNDB_record_number","SNDB_study_number","notes","Latitude","Longitude","lat_lon_notes","elevation_m","MAT","MAP","ClimateTypes","biome_name","treatment","treatment_level","lyrtop_cm","lyrbot_cm","horizon","soil_type","ecosystem","wetland_type","plant_species","year_sampled","fraction_scheme","aggregate_size","gluN","murA","galN","manN","microbial_necromass_C","fungal_necromass_C","bacterial_necromass_C","bacterial_biomass_C","fungal_biomass_C","microbial_biomass_C","microbial_biomass_N","soc","soil_C","soil_N","pH","pH_method","clay","silt","sand"
"2945","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM+N","15","30",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","MAOM",,"80","10",,,"1041.62918441269","591.62918441269","450",,,,,,,,,,,,
"2946","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM+N","0","15",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","MAOM",,"220","20",,,"2623.25836882538","1723.25836882538","900",,,,,,,,,,,,
"2947","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM+N","15","30",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","MAOM",,"260","20",,,"2983.25836882538","2083.25836882538","900",,,,,,,,,,,,
"2948","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM+N","0","15",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","MAOM",,"340","20",,,"3703.25836882538","2803.25836882538","900",,,,,,,,,,,,
"2949","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM+N","15","30",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","MAOM",,"230","20",,,"2713.25836882538","1813.25836882538","900",,,,,,,,,,,,
"2950","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM+N","0","15",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","MAOM",,"290","20",,,"3253.25836882538","2353.25836882538","900",,,,,,,,,,,,
"2951","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM+N","15","30",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","MAOM",,"200","10",,,"2121.62918441269","1671.62918441269","450",,,,,,,,,,,,
"2952","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM+N","0","15",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","MAOM",,"320","20",,,"3523.25836882538","2623.25836882538","900",,,,,,,,,,,,
"2953","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM+N","15","30",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","MAOM",,"170","20",,,"2173.25836882538","1273.25836882538","900",,,,,,,,,,,,
"2954","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","0","15",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","MAOM",,"190","20",,,"2353.25836882538","1453.25836882538","900",,,,,,,,,,,,
"2955","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","15","30",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","MAOM",,"120","10",,,"1401.62918441269","951.62918441269","450",,,,,,,,,,,,
"2956","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","0","15",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","MAOM",,"490","30",,,"5374.88755323807","4024.88755323807","1350",,,,,,,,,,,,
"2957","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","15","30",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","MAOM",,"260","20",,,"2983.25836882538","2083.25836882538","900",,,,,,,,,,,,
"2958","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","0","15",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","MAOM",,"380","20",,,"4063.25836882538","3163.25836882538","900",,,,,,,,,,,,
"2959","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","15","30",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","MAOM",,"140","10",,,"1581.62918441269","1131.62918441269","450",,,,,,,,,,,,
"2960","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","0","15",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","MAOM",,"310","20",,,"3433.25836882538","2533.25836882538","900",,,,,,,,,,,,
"2961","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","15","30",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","MAOM",,"170","10",,,"1851.62918441269","1401.62918441269","450",,,,,,,,,,,,
"2962","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","0","15",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","MAOM",,"330","20",,,"3613.25836882538","2713.25836882538","900",,,,,,,,,,,,
"2963","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","15","30",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","MAOM",,"130","10",,,"1491.62918441269","1041.62918441269","450",,,,,,,,,,,,
"2964","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","0","15",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","MAOM",,"410","30",,,"4654.88755323807","3304.88755323807","1350",,,,,,,,,,,,
"2965","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","15","30",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","MAOM",,"240","20",,,"2803.25836882538","1903.25836882538","900",,,,,,,,,,,,
"2966","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM+N","0","15",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","MAOM",,"240","20",,,"2803.25836882538","1903.25836882538","900",,,,,,,,,,,,
"2967","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM+N","15","30",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","MAOM",,"140","10",,,"1581.62918441269","1131.62918441269","450",,,,,,,,,,,,
"2968","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM+N","0","15",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","MAOM",,"150","10",,,"1671.62918441269","1221.62918441269","450",,,,,,,,,,,,
"2969","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM+N","15","30",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","MAOM",,"70","10",,,"951.62918441269","501.62918441269","450",,,,,,,,,,,,
"2970","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM+N","0","15",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","MAOM",,"310","20",,,"3433.25836882538","2533.25836882538","900",,,,,,,,,,,,
"2971","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM+N","15","30",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","MAOM",,"140","10",,,"1581.62918441269","1131.62918441269","450",,,,,,,,,,,,
"2972","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM+N","0","15",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","MAOM",,"240","20",,,"2803.25836882538","1903.25836882538","900",,,,,,,,,,,,
"2973","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM+N","15","30",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","MAOM",,"240","20",,,"2803.25836882538","1903.25836882538","900",,,,,,,,,,,,
"2974","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM+N","0","15",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","MAOM",,"230","20",,,"2713.25836882538","1813.25836882538","900",,,,,,,,,,,,
"2975","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM+N","15","30",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","MAOM",,"130","10",,,"1491.62918441269","1041.62918441269","450",,,,,,,,,,,,
"2976","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM+N","15","30",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","MAOM",,"100","10",,,"1221.62918441269","771.62918441269","450",,,,,,,,,,,,
"2977","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM-N","0","15",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","MAOM",,"190","10",,,"2031.62918441269","1581.62918441269","450",,,,,,,,,,,,
"2978","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM-N","15","30",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","MAOM",,"80","10",,,"1041.62918441269","591.62918441269","450",,,,,,,,,,,,
"2979","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM-N","0","15",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","MAOM",,"170","20",,,"2173.25836882538","1273.25836882538","900",,,,,,,,,,,,
"2980","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM-N","15","30",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","MAOM",,"120","20",,,"1723.25836882538","823.258368825379","900",,,,,,,,,,,,
"2981","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM-N","0","15",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","MAOM",,"240","20",,,"2803.25836882538","1903.25836882538","900",,,,,,,,,,,,
"2982","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM-N","0","15",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","MAOM",,"180","20",,,"2263.25836882538","1363.25836882538","900",,,,,,,,,,,,
"2983","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM-N","15","30",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","MAOM",,"90","10",,,"1131.62918441269","681.62918441269","450",,,,,,,,,,,,
"2984","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM-N","0","15",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","MAOM",,"250","20",,,"2893.25836882538","1993.25836882538","900",,,,,,,,,,,,
"2985","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM-N","15","30",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","MAOM",,"80","10",,,"1041.62918441269","591.62918441269","450",,,,,,,,,,,,
"2986","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM-N","0","15",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","MAOM",,"170","20",,,"2173.25836882538","1273.25836882538","900",,,,,,,,,,,,
"2987","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM-N","15","30",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","MAOM",,"110","10",,,"1311.62918441269","861.62918441269","450",,,,,,,,,,,,
"2988","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","0","15",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","MAOM",,"340","20",,,"3703.25836882538","2803.25836882538","900",,,,,,,,,,,,
"2989","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","15","30",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","MAOM",,"150","10",,,"1671.62918441269","1221.62918441269","450",,,,,,,,,,,,
"2990","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM-N","0","15",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","MAOM",,"250","20",,,"2893.25836882538","1993.25836882538","900",,,,,,,,,,,,
"2991","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM-N","0","15",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","MAOM",,"260","20",,,"2983.25836882538","2083.25836882538","900",,,,,,,,,,,,
"2992","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM+N","0","15",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","POM",,"4380","130",,,"43601.179397365","37751.179397365","5850",,,,,,,,,,,,
"2993","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM+N","15","30",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","POM",,"4350","130",,,"43331.179397365","37481.179397365","5850",,,,,,,,,,,,
"2994","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM+N","0","15",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","POM",,"4860","140",,,"48242.8085817777","41942.8085817777","6300",,,,,,,,,,,,
"2995","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM+N","15","30",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","POM",,"6220","190",,,"62090.9545038411","53540.9545038411","8550",,,,,,,,,,,,
"2996","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM+N","0","15",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","POM",,"5490","200",,,"55842.5836882538","46842.5836882538","9000",,,,,,,,,,,,
"2997","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM+N","15","30",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","POM",,"4440","150",,,"44784.4377661903","38034.4377661903","6750",,,,,,,,,,,,
"2998","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM+N","0","15",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","POM",,"4720","140",,,"46982.8085817777","40682.8085817777","6300",,,,,,,,,,,,
"2999","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM+N","15","30",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","POM",,"6670","200",,,"66462.5836882538","57462.5836882538","9000",,,,,,,,,,,,
"3000","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM+N","0","15",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","POM",,"5920","250",,,"61320.7296103172","50070.7296103172","11250",,,,,,,,,,,,
"3001","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM+N","15","30",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","POM",,"7890","270",,,"79693.9879791426","67543.9879791426","12150",,,,,,,,,,,,
"3002","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM+N","0","15",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","POM",,"6310","240",,,"64509.1004259046","53709.1004259046","10800",,,,,,,,,,,,
"3003","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM+N","15","30",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","POM",,"3980","140",,,"40322.8085817777","34022.8085817777","6300",,,,,,,,,,,,
"3004","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","0","15",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","POM",,"6200","230",,,"63197.4712414919","52847.4712414919","10350",,,,,,,,,,,,
"3005","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","15","30",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","POM",,"7340","200",,,"72492.5836882538","63492.5836882538","9000",,,,,,,,,,,,
"3006","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","0","15",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","POM",,"5570","210",,,"56884.2128726665","47434.2128726665","9450",,,,,,,,,,,,
"3007","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","15","30",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","POM",,"4060","120",,,"40399.5502129523","34999.5502129523","5400",,,,,,,,,,,,
"3008","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","0","15",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","POM",,"5900","190",,,"59210.9545038411","50660.9545038411","8550",,,,,,,,,,,,
"3009","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","15","30",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","POM",,"580","210",,,"11974.2128726665","2524.21287266648","9450",,,,,,,,,,,,
"3010","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","0","15",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","POM",,"4360","130",,,"43421.179397365","37571.179397365","5850",,,,,,,,,,,,
"3011","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","15","30",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","POM",,"4110","150",,,"41814.4377661903","35064.4377661903","6750",,,,,,,,,,,,
"3012","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","0","15",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","POM",,"4750","160",,,"47896.066950603","40696.066950603","7200",,,,,,,,,,,,
"3013","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","15","30",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","POM",,"5460","170",,,"54607.6961350157","46957.6961350157","7650",,,,,,,,,,,,
"3014","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","0","15",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","POM",,"6910","230",,,"69587.4712414918","59237.4712414919","10350",,,,,,,,,,,,
"3015","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","AM-N","15","30",,"Dystric Leptic Cambisols","forest",,"Acer saccharum, Liriodendron tulipifera, Sassafras albidum","2022","POM",,"4750","170",,,"48217.6961350157","40567.6961350157","7650",,,,,,,,,,,,
"3016","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM+N","0","15",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","POM",,"7860","330",,,"81353.7630856188","66503.7630856188","14850",,,,,,,,,,,,
"3017","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM+N","15","30",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","POM",,"420","200",,,"10212.5836882538","1212.58368825379","9000",,,,,,,,,,,,
"3018","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM+N","0","15",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","POM",,"6300","250",,,"64740.7296103172","53490.7296103172","11250",,,,,,,,,,,,
"3019","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM+N","15","30",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","POM",,"5080","180",,,"51509.3253194284","43409.3253194284","8100",,,,,,,,,,,,
"3020","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM+N","0","15",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","POM",,"6180","280",,,"64625.6171635553","52025.6171635553","12600",,,,,,,,,,,,
"3021","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM+N","15","30",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","POM",,"4700","210",,,"49054.2128726665","39604.2128726665","9450",,,,,,,,,,,,
"3022","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM+N","0","15",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","POM",,"6300","300",,,"66348.8755323807","52848.8755323807","13500",,,,,,,,,,,,
"3023","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM+N","15","30",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","POM",,"6310","330",,,"67403.7630856188","52553.7630856188","14850",,,,,,,,,,,,
"3024","196",,"39.15","-86.517",,,"12.18","1142.89","temperate","Temperate Broadleaf & Mixed Forests","species; fertilizer","ECM+N","0","15",,"Dystric Leptic Cambisols","forest",,"Quercus alba, Fagus grandifolia, Quercus rubra, Carya glabra, Quercus velutina","2022","POM",,"6180","270",,,"64303.9879791426","52153.9879791426","12150",,,,,,,,,,,,
