"SNDB_record_number","SNDB_study_number","notes","Latitude","Longitude","lat_lon_notes","elevation_m","MAT","MAP","ClimateTypes","biome_name","treatment","treatment_level","lyrtop_cm","lyrbot_cm","horizon","soil_type","ecosystem","wetland_type","plant_species","year_sampled","fraction_scheme","aggregate_size","gluN","murA","galN","manN","microbial_necromass_C","fungal_necromass_C","bacterial_necromass_C","bacterial_biomass_C","fungal_biomass_C","microbial_biomass_C","microbial_biomass_N","soc","soil_C","soil_N","pH","pH_method","clay","silt","sand"
"78","8",NA,46.34,-71.13,"lat-lon of Saint-Lambertde-Lauzon, Canada","514",3.9,1187.32,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","20",NA,NA,"cropland",NA,NA,NA,"aggregate",">2000um",NA,NA,NA,NA,2822.58421,1832.58421,990,NA,NA,NA,NA,NA,"18.70",NA,"6.2",NA,NA,"47","33"
"79","8",NA,46.34,-71.13,"lat-lon of Saint-Lambertde-Lauzon, Canada","514",3.9,1187.32,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","20",NA,NA,"cropland",NA,NA,NA,"aggregate","250-2000um",NA,NA,NA,NA,2666.93253,1856.93253,810,NA,NA,NA,NA,NA,"15.20",NA,"6.2",NA,NA,"47","33"
"80","8",NA,46.34,-71.13,"lat-lon of Saint-Lambertde-Lauzon, Canada","514",3.9,1187.32,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","20",NA,NA,"cropland",NA,NA,NA,"aggregate","<250um",NA,NA,NA,NA,2314.6067,1594.6067,720,NA,NA,NA,NA,NA,"14.30",NA,"6.2",NA,NA,"47","33"
"81","8",NA,46.34,-71.13,"lat-lon of Saint-Lambertde-Lauzon, Canada","514",3.9,1187.32,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","20",NA,NA,"cropland",NA,NA,NA,"aggregate",">2000um",NA,NA,NA,NA,2973.07296,1848.07296,1125,NA,NA,NA,NA,NA,"27.30",NA,"6.2",NA,NA,"47","33"
"82","8",NA,46.34,-71.13,"lat-lon of Saint-Lambertde-Lauzon, Canada","514",3.9,1187.32,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","20",NA,NA,"cropland",NA,NA,NA,"aggregate","250-2000um",NA,NA,NA,NA,2736.42129,1791.42129,945,NA,NA,NA,NA,NA,"21.90",NA,"6.2",NA,NA,"47","33"
"83","8",NA,46.34,-71.13,"lat-lon of Saint-Lambertde-Lauzon, Canada","514",3.9,1187.32,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","20",NA,NA,"cropland",NA,NA,NA,"aggregate","<250um",NA,NA,NA,NA,2233.6067,1513.6067,720,NA,NA,NA,NA,NA,"16.00",NA,"6.2",NA,NA,"47","33"
"84","8",NA,46.34,-71.13,"lat-lon of Saint-Lambertde-Lauzon, Canada","514",3.9,1187.32,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","20",NA,NA,"cropland",NA,NA,NA,"aggregate",">2000um",NA,NA,NA,NA,2321.09545,1466.09545,855,NA,NA,NA,NA,NA,"28.30",NA,"6.2",NA,NA,"47","33"
"85","8",NA,46.34,-71.13,"lat-lon of Saint-Lambertde-Lauzon, Canada","514",3.9,1187.32,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","20",NA,NA,"cropland",NA,NA,NA,"aggregate","250-2000um",NA,NA,NA,NA,3020.58421,2030.58421,990,NA,NA,NA,NA,NA,"23.10",NA,"6.2",NA,NA,"47","33"
"86","8",NA,46.34,-71.13,"lat-lon of Saint-Lambertde-Lauzon, Canada","514",3.9,1187.32,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","20",NA,NA,"cropland",NA,NA,NA,"aggregate","<250um",NA,NA,NA,NA,2013.76961,1248.76961,765,NA,NA,NA,NA,NA,"16.00",NA,"6.2",NA,NA,"47","33"
"87","8",NA,46.34,-71.13,"lat-lon of Saint-Lambertde-Lauzon, Canada","514",3.9,1187.32,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","20",NA,NA,"cropland",NA,NA,NA,"aggregate",">2000um",NA,NA,NA,NA,3014.23588,1844.23588,1170,NA,NA,NA,NA,NA,"26.40",NA,"6.2",NA,NA,"47","33"
"88","8",NA,46.34,-71.13,"lat-lon of Saint-Lambertde-Lauzon, Canada","514",3.9,1187.32,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","20",NA,NA,"cropland",NA,NA,NA,"aggregate","250-2000um",NA,NA,NA,NA,2728.74712,1693.74712,1035,NA,NA,NA,NA,NA,"20.30",NA,"6.2",NA,NA,"47","33"
"89","8",NA,46.34,-71.13,"lat-lon of Saint-Lambertde-Lauzon, Canada","514",3.9,1187.32,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","20",NA,NA,"cropland",NA,NA,NA,"aggregate","<250um",NA,NA,NA,NA,2225.93253,1415.93253,810,NA,NA,NA,NA,NA,"14.90",NA,"6.2",NA,NA,"47","33"
"90","8",NA,46.34,-71.13,"lat-lon of Saint-Lambertde-Lauzon, Canada","514",3.9,1187.32,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","20",NA,NA,"cropland",NA,NA,NA,"aggregate",">2000um",NA,NA,NA,NA,2523.07296,1398.07296,1125,NA,NA,NA,NA,NA,"28.60",NA,"6.2",NA,NA,"47","33"
"91","8",NA,46.34,-71.13,"lat-lon of Saint-Lambertde-Lauzon, Canada","514",3.9,1187.32,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","20",NA,NA,"cropland",NA,NA,NA,"aggregate","250-2000um",NA,NA,NA,NA,2793.07296,1668.07296,1125,NA,NA,NA,NA,NA,"24.00",NA,"6.2",NA,NA,"47","33"
"92","8",NA,46.34,-71.13,"lat-lon of Saint-Lambertde-Lauzon, Canada","514",3.9,1187.32,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","20",NA,NA,"cropland",NA,NA,NA,"aggregate","<250um",NA,NA,NA,NA,2414.93253,1604.93253,810,NA,NA,NA,NA,NA,"16.60",NA,"6.2",NA,NA,"47","33"
"93","9",NA,33.9,-83.4,NA,"183",16.77,1237.78,"temperate","Temperate Broadleaf & Mixed Forests","tillage","conventional tillage","0","5",NA,"fine loamy siliceous thermic Rhodic Kanhapludult/Hiwassee series","cropland",NA,NA,"2000","aggregate",">250um",39,1.5,11,NA,399.244377661903,331.744377661903,67.5,NA,NA,NA,NA,"13.5",NA,"1.2","6.9",NA,"21","13","66"
"94","9",NA,33.9,-83.4,NA,"183",16.77,1237.78,"temperate","Temperate Broadleaf & Mixed Forests","tillage","conventional tillage","0","5",NA,"fine loamy siliceous thermic Rhodic Kanhapludult/Hiwassee series","cropland",NA,NA,"2000","aggregate","53–250um",47,5,29,NA,583.814592206345,358.814592206345,225,NA,NA,NA,NA,"13.5",NA,"1.2","6.78",NA,"21","13","66"
"95","9",NA,33.9,-83.4,NA,"183",16.77,1237.78,"temperate","Temperate Broadleaf & Mixed Forests","tillage","conventional tillage","0","5",NA,"fine loamy siliceous thermic Rhodic Kanhapludult/Hiwassee series","cropland",NA,NA,"2000","aggregate","<53um",35,3,21,NA,411.488755323807,276.488755323807,135,NA,NA,NA,NA,"13.5",NA,"1.2","6.78",NA,"21","13","66"
"96","9",NA,33.9,-83.4,NA,"183",16.77,1237.78,"temperate","Temperate Broadleaf & Mixed Forests","tillage","control","0","5",NA,"fine loamy siliceous thermic Rhodic Kanhapludult/Hiwassee series","cropland",NA,NA,"2000","aggregate",">250um",63,3,21,NA,663.488755323807,528.488755323807,135,NA,NA,NA,NA,"13.5",NA,"1.2","6.78",NA,"21","13","66"
"97","9",NA,33.9,-83.4,NA,"183",16.77,1237.78,"temperate","Temperate Broadleaf & Mixed Forests","tillage","control","0","5",NA,"fine loamy siliceous thermic Rhodic Kanhapludult/Hiwassee series","cropland",NA,NA,"2000","aggregate","53–250um",293,9,145,NA,2926.46626597142,2521.46626597142,405,NA,NA,NA,NA,"13.5",NA,"1.2","6.78",NA,"21","13","66"
"98","9",NA,33.9,-83.4,NA,"183",16.77,1237.78,"temperate","Temperate Broadleaf & Mixed Forests","tillage","control","0","5",NA,"fine loamy siliceous thermic Rhodic Kanhapludult/Hiwassee series","cropland",NA,NA,"2000","aggregate","<53um",74,3,26,NA,762.488755323807,627.488755323807,135,NA,NA,NA,NA,"13.5",NA,"1.2","6.78",NA,"21","13","66"
"99","9",NA,33.9,-83.4,NA,"183",16.77,1237.78,"temperate","Temperate Broadleaf & Mixed Forests","tillage","conventional tillage","5","20",NA,"fine loamy siliceous thermic Rhodic Kanhapludult/Hiwassee series","cropland",NA,NA,"2000","aggregate",">250um",9,0.5,4,NA,97.0814592206345,74.5814592206345,22.5,NA,NA,NA,NA,"13.5",NA,"1.2","6.78",NA,"21","13","66"
"100","9",NA,33.9,-83.4,NA,"183",16.77,1237.78,"temperate","Temperate Broadleaf & Mixed Forests","tillage","conventional tillage","5","20",NA,"fine loamy siliceous thermic Rhodic Kanhapludult/Hiwassee series","cropland",NA,NA,"2000","aggregate","53–250um",58,5,35,NA,682.814592206345,457.814592206345,225,NA,NA,NA,NA,"13.5",NA,"1.2","6.78",NA,"21","13","66"
"101","9",NA,33.9,-83.4,NA,"183",16.77,1237.78,"temperate","Temperate Broadleaf & Mixed Forests","tillage","conventional tillage","5","20",NA,"fine loamy siliceous thermic Rhodic Kanhapludult/Hiwassee series","cropland",NA,NA,"2000","aggregate","<53um",36,3,20,NA,420.488755323807,285.488755323807,135,NA,NA,NA,NA,"13.5",NA,"1.2","6.78",NA,"21","13","66"
"102","9",NA,33.9,-83.4,NA,"183",16.77,1237.78,"temperate","Temperate Broadleaf & Mixed Forests","tillage","control","5","20",NA,"fine loamy siliceous thermic Rhodic Kanhapludult/Hiwassee series","cropland",NA,NA,"2000","aggregate",">250um",7,0.3,2,NA,72.6488755323807,59.1488755323807,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","9",NA,33.9,-83.4,NA,"183",16.77,1237.78,"temperate","Temperate Broadleaf & Mixed Forests","tillage","control","5","20",NA,"fine loamy siliceous thermic Rhodic Kanhapludult/Hiwassee series","cropland",NA,NA,"2000","aggregate","53–250um",85,4,43,NA,893.651673765076,713.651673765076,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","9",NA,33.9,-83.4,NA,"183",16.77,1237.78,"temperate","Temperate Broadleaf & Mixed Forests","tillage","control","5","20",NA,"fine loamy siliceous thermic Rhodic Kanhapludult/Hiwassee series","cropland",NA,NA,"2000","aggregate","<53um",30,3,15,NA,366.488755323807,231.488755323807,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","10",NA,46.817,-100.883,NA,NA,5.78,444.01,"snow","Temperate Grasslands, Savannas & Shrublands","tillage","ND CT","0","20",NA,NA,"cropland",NA,NA,NA,"bulk soil",NA,1479,79,646,56,15851.8705568602,12296.8705568602,3555,"3555","12296.7",NA,NA,"22.1","22.10","2","7.9",NA,"28","52","20"
"106","10",NA,46.817,-100.883,NA,NA,5.78,444.01,"snow","Temperate Grasslands, Savannas & Shrublands","tillage","ND NT","0","20",NA,NA,"cropland",NA,NA,NA,"bulk soil",NA,1438,71,609,56,15225.5672093301,12030.5672093301,3195,"3195","12030.41",NA,NA,"19.5","19.50","2","NA",NA,"26","56","18"
"107","10",NA,39.3,-102.6,NA,NA,10.1,424.4,"arid","Temperate Grasslands, Savannas & Shrublands","tillage","CO CT","0","20",NA,NA,"cropland",NA,NA,NA,"bulk soil",NA,745,39,308,28,7959.35381920949,6204.35381920949,1755,"1755","6204.27",NA,NA,"9.9","9.90","1.1","NA",NA,"34","48","28"
"108","10",NA,39.3,-102.6,NA,NA,10.1,424.4,"arid","Temperate Grasslands, Savannas & Shrublands","tillage","CO NT","0","20",NA,NA,"cropland",NA,NA,NA,"bulk soil",NA,856,39,345,29,8958.35381920949,7203.35381920949,1755,"1755","7203.27",NA,NA,"10.5","10.50","1.1","NA",NA,"31","45","22"
"109","10",NA,35.183,-102.05,NA,NA,13.3,492.65,"arid","Temperate Grasslands, Savannas & Shrublands","tillage","TX CT","0","20",NA,NA,"cropland",NA,NA,NA,"bulk soil",NA,782,46,341,31,8517.49424829837,6447.49424829837,2070,"2070","6447.4",NA,NA,"10.1","10.10","1.1","NA",NA,"31","52","17"
"110","10",NA,35.183,-102.05,NA,NA,13.3,492.65,"arid","Temperate Grasslands, Savannas & Shrublands","tillage","TX NT","0","20",NA,NA,"cropland",NA,NA,NA,"bulk soil",NA,766,41,333,30,8212.67965609203,6367.67965609203,1845,"1845","6367.59",NA,NA,"9.7","9.70","1.2","NA",NA,"33","50","17"
"111","10",NA,41.133,-102.967,NA,NA,9.7,443.38,"arid","Temperate Grasslands, Savannas & Shrublands","tillage","NE CT","0","20",NA,NA,"cropland",NA,NA,NA,"bulk soil",NA,809,43,452,38,8664.00549297456,6729.00549297456,1935,"1935","6728.91",NA,NA,"12.7","12.70","1.3","NA",NA,"21","43","36"
"112","10",NA,41.133,-102.967,NA,NA,9.7,443.38,"arid","Temperate Grasslands, Savannas & Shrublands","tillage","NE NT","0","20",NA,NA,"cropland",NA,NA,NA,"bulk soil",NA,1781,57,923,56,17862.2863511523,15297.2863511523,2565,"2565","15297.16",NA,NA,"23","23.00","2.3","NA",NA,"31","54","15"
"113","10",NA,39.183,-96.567,NA,NA,12.71,840.38,"temperate","Temperate Grasslands, Savannas & Shrublands","tillage","KS CT","0","20",NA,NA,"cropland",NA,NA,NA,"bulk soil",NA,885,40,427,42,9251.51673765076,7451.51673765076,1800,"1800","7451.43",NA,NA,"11.7","11.70","1.2","NA",NA,"21","73","60"
"114","10",NA,39.183,-96.567,NA,NA,12.71,840.38,"temperate","Temperate Grasslands, Savannas & Shrublands","tillage","KS NT","0","20",NA,NA,"cropland",NA,NA,NA,"bulk soil",NA,1641,55,893,64,16537.9605142698,14062.9605142698,2475,"2475","14062.84",NA,NA,"18.2","18.20","1.9","NA",NA,"21","73","60"
"115","10",NA,38.01,-84.29,NA,NA,12.48,1134.98,"temperate","Temperate Broadleaf & Mixed Forests","tillage","KY CT","0","20",NA,NA,"cropland",NA,NA,NA,"bulk soil",NA,853,37,471,34,8867.02798232695,7202.02798232695,1665,NA,NA,NA,NA,"12.1","12.10","1.5",NA,NA,"32","61","70"
"116","10",NA,38.01,-84.29,NA,NA,12.48,1134.98,"temperate","Temperate Broadleaf & Mixed Forests","tillage","KY NT","0","20",NA,NA,"cropland",NA,NA,NA,"bulk soil",NA,2076,50,1202,66,20292.1459220634,18042.1459220634,2250,NA,NA,NA,NA,"24.9","24.90","2.7",NA,NA,"30","62","80"
"117","10",NA,41.08,-102.58,"lat-lon of Sidney, NE, USA","1222",9.7,443.38,"arid","Temperate Grasslands, Savannas & Shrublands","CT",NA,"0","20",NA,"Pachic Haplustolls","cropland",NA,NA,NA,"aggregate","<53um",838,43,423,41,8925.00549297456,6990.00549297456,1935,NA,NA,NA,NA,"14.3","14.30","1.5",NA,NA,NA,"43","36"
"118","10",NA,41.08,-102.58,"lat-lon of Sidney, NE, USA","1222",9.7,443.38,"arid","Temperate Grasslands, Savannas & Shrublands","NT",NA,"0","20",NA,"Pachic Haplustolls","cropland",NA,NA,NA,"aggregate","53-250um",876,44,443,48,9299.16841141583,7319.16841141583,1980,NA,NA,NA,NA,"12.9","12.90","1.3",NA,NA,NA,"43","36"
"119","10",NA,41.08,-102.58,"lat-lon of Sidney, NE, USA","1222",9.7,443.38,"arid","Temperate Grasslands, Savannas & Shrublands","CT",NA,"0","20",NA,"Pachic Haplustolls","cropland",NA,NA,NA,"aggregate","250-2000um",665,34,415,20,7078.53922700315,5548.53922700315,1530,NA,NA,NA,NA,"11.8","11.80","1.1",NA,NA,NA,"43","36"
"120","10",NA,41.08,-102.58,"lat-lon of Sidney, NE, USA","1222",9.7,443.38,"arid","Temperate Grasslands, Savannas & Shrublands","NT",NA,"0","20",NA,"Pachic Haplustolls","cropland",NA,NA,NA,"aggregate",">2000um",1354,60,697,29,14115.7751064761,11415.7751064761,2700,NA,NA,NA,NA,"21.5","21.50","2",NA,NA,NA,"43","36"
"121","10",NA,41.08,-102.58,"lat-lon of Sidney, NE, USA","1222",9.7,443.38,"arid","Temperate Grasslands, Savannas & Shrublands","CT",NA,"0","20",NA,"Pachic Haplustolls","cropland",NA,NA,NA,"aggregate","<53um",934,41,426,45,9724.67965609203,7879.67965609203,1845,NA,NA,NA,NA,"15.9","15.90","1.8",NA,NA,NA,"43","36"
"122","10",NA,41.08,-102.58,"lat-lon of Sidney, NE, USA","1222",9.7,443.38,"arid","Temperate Grasslands, Savannas & Shrublands","NT",NA,"0","20",NA,"Pachic Haplustolls","cropland",NA,NA,NA,"aggregate","53-250um",1727,54,765,52,17279.7975958285,14849.7975958285,2430,NA,NA,NA,NA,"20.6","20.60","2",NA,NA,NA,"43","36"
"123","10",NA,41.08,-102.58,"lat-lon of Sidney, NE, USA","1222",9.7,443.38,"arid","Temperate Grasslands, Savannas & Shrublands","CT",NA,"0","20",NA,"Pachic Haplustolls","cropland",NA,NA,NA,"aggregate","250-2000um",2543,82,1185,61,25524.3593121841,21834.3593121841,3690,NA,NA,NA,NA,"30.4","30.40","2.7",NA,NA,NA,"43","36"
"124","10",NA,41.08,-102.58,"lat-lon of Sidney, NE, USA","1222",9.7,443.38,"arid","Temperate Grasslands, Savannas & Shrublands","NT",NA,"0","20",NA,"Pachic Haplustolls","cropland",NA,NA,NA,"aggregate",">2000um",2623,77,1220,57,26083.5447199777,22618.5447199777,3465,NA,NA,NA,NA,"31.8","31.80","2.9",NA,NA,NA,"43","36"
"125","10",NA,38.01,-84.29,"lat-lon of Lexington, KY, USA","299",12.48,1134.98,"temperate","Temperate Broadleaf & Mixed Forests","CT",NA,"0","20",NA,"Typic Paleudalfs","cropland",NA,NA,NA,"aggregate","<53um",741,36,368,24,7826.86506388568,6206.86506388568,1620,NA,NA,NA,NA,"9.1","9.10","1.1",NA,NA,NA,"61","7"
"126","10",NA,38.01,-84.29,"lat-lon of Lexington, KY, USA","299",12.48,1134.98,"temperate","Temperate Broadleaf & Mixed Forests","NT",NA,"0","20",NA,"Typic Paleudalfs","cropland",NA,NA,NA,"aggregate","53-250um",1002,45,503,31,10465.3313298571,8440.3313298571,2025,NA,NA,NA,NA,"12.2","12.20","1.5",NA,NA,NA,"61","7"
"127","10",NA,38.01,-84.29,"lat-lon of Lexington, KY, USA","299",12.48,1134.98,"temperate","Temperate Broadleaf & Mixed Forests","CT",NA,"0","20",NA,"Typic Paleudalfs","cropland",NA,NA,NA,"aggregate","250-2000um",901,38,414,36,9331.19090076822,7621.19090076822,1710,NA,NA,NA,NA,"12.9","12.90","1.5",NA,NA,NA,"61","7"
"128","10",NA,38.01,-84.29,"lat-lon of Lexington, KY, USA","299",12.48,1134.98,"temperate","Temperate Broadleaf & Mixed Forests","NT",NA,"0","20",NA,"Typic Paleudalfs","cropland",NA,NA,NA,"aggregate",">2000um",940,38,434,28,9682.19090076822,7972.19090076822,1710,NA,NA,NA,NA,"16.6","16.60","1.5",NA,NA,NA,"61","7"
"129","10",NA,38.01,-84.29,"lat-lon of Lexington, KY, USA","299",12.48,1134.98,"temperate","Temperate Broadleaf & Mixed Forests","CT",NA,"0","20",NA,"Typic Paleudalfs","cropland",NA,NA,NA,"aggregate","<53um",1229,52,661,61,12733.471758946,10393.471758946,2340,NA,NA,NA,NA,"14.7","14.70","1.3",NA,NA,NA,"61","7"
"130","10",NA,38.01,-84.29,"lat-lon of Lexington, KY, USA","299",12.48,1134.98,"temperate","Temperate Broadleaf & Mixed Forests","NT",NA,"0","20",NA,"Typic Paleudalfs","cropland",NA,NA,NA,"aggregate","53-250um",2307,53,1209,74,22467.6346773873,20082.6346773873,2385,NA,NA,NA,NA,"24.6","24.60","2.6",NA,NA,NA,"61","7"
"131","10",NA,38.01,-84.29,"lat-lon of Lexington, KY, USA","299",12.48,1134.98,"temperate","Temperate Broadleaf & Mixed Forests","CT",NA,"0","20",NA,"Typic Paleudalfs","cropland",NA,NA,NA,"aggregate","250-2000um",2297,56,1195,75,22474.1234327111,19954.1234327111,2520,NA,NA,NA,NA,"25.8","25.80","2.7",NA,NA,NA,"61","7"
"132","10",NA,38.01,-84.29,"lat-lon of Lexington, KY, USA","299",12.48,1134.98,"temperate","Temperate Broadleaf & Mixed Forests","NT",NA,"0","20",NA,"Typic Paleudalfs","cropland",NA,NA,NA,"aggregate",">2000um",2185,62,1073,72,21659.1009433587,18869.1009433587,2790,NA,NA,NA,NA,"27.6","27.60","2.8",NA,NA,NA,"61","7"
"133","11",NA,52.867,-105.783,NA,NA,0.91,423.01,"snow","Temperate Grasslands, Savannas & Shrublands",NA,NA,"0","10",NA,NA,"grassland",NA,NA,NA,"bulk soil",NA,2659.74,256.08,NA,NA,32173.9401544402,20650.3401544402,11523.6,"11523.6","20649.79",NA,NA,"58.2",NA,"5.29","6.06",NA,"NA",NA,NA
"134","11",NA,52.317,-106.283,NA,NA,1.45,361.42,"snow","Temperate Grasslands, Savannas & Shrublands",NA,NA,"0","10",NA,NA,"grassland",NA,NA,NA,"bulk soil",NA,2339.19,207.27,NA,NA,27719.1181053218,18391.9681053218,9327.15,"9327.15","18391.52",NA,NA,"42.3",NA,"4.23","7.4",NA,"29.1",NA,NA
"135","11",NA,50.283,-107.783,NA,NA,3.87,319.15,"snow","Temperate Grasslands, Savannas & Shrublands",NA,NA,"0","10",NA,NA,"grassland",NA,NA,NA,"bulk soil",NA,2356.11,228.42,NA,NA,28551.6438303547,18272.7438303547,10278.9,"10278.9","18272.25",NA,NA,"42.3",NA,"3.89","7.2",NA,"16.2",NA,NA
"136","11",NA,45.583,-95,NA,NA,6.07,631.49,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","10",NA,NA,"grassland",NA,NA,NA,"bulk soil",NA,3910.4,294.4,NA,NA,44662.3631891096,31414.3631891096,13248,"13248","31413.73",NA,NA,"64",NA,"5.34","5.6",NA,"22.2",NA,NA
"137","11",NA,46.817,-100.883,NA,NA,5.78,444.01,"snow","Temperate Grasslands, Savannas & Shrublands",NA,NA,"0","10",NA,NA,"grassland",NA,NA,NA,"bulk soil",NA,1861.24,224.36,NA,NA,23967.2323814831,13871.0323814831,10096.2,"10096.2","13870.55",NA,NA,"31.6",NA,"3.31","5.9",NA,"34.4",NA,NA
"138","11",NA,48.533,-109.683,NA,NA,5.62,302.63,"arid","Temperate Grasslands, Savannas & Shrublands",NA,NA,"0","10",NA,NA,"grassland",NA,NA,NA,"bulk soil",NA,1044.68,150.88,NA,NA,14254.8611344187,7465.26113441866,6789.6,"6789.6","7464.94",NA,NA,"16.4",NA,"1.65","5.9",NA,"20.6",NA,NA
"139","11",NA,44.65,-106.117,NA,NA,7.68,306.35,"arid","Temperate Grasslands, Savannas & Shrublands",NA,NA,"0","10",NA,NA,"grassland",NA,NA,NA,"bulk soil",NA,1122.95,125.8,NA,NA,14152.6451399116,8491.64513991164,5661,"5691.6","8537.27",NA,NA,"18.5",NA,"1.94","6.1",NA,"16.5",NA,NA
"140","11",NA,40.15,-103.2,NA,NA,9.99,378.88,"arid","Temperate Grasslands, Savannas & Shrublands",NA,NA,"0","10",NA,NA,"grassland",NA,NA,NA,"bulk soil",NA,1152.58,91.26,NA,NA,13308.4079369502,9201.7079369502,4106.7,"4106.7","9201.51",NA,NA,"16.9",NA,"1.59","5.4",NA,"23.8",NA,NA
"141","11",NA,40.433,-99.367,NA,NA,10.66,626.59,"snow","Temperate Grasslands, Savannas & Shrublands",NA,NA,"0","10",NA,NA,"grassland",NA,NA,NA,"bulk soil",NA,2146.82,155.48,NA,NA,24322.0705592485,17325.4705592485,6996.6,"6996.6","17325.14",NA,NA,"29.9",NA,"3.02","6.7",NA,"17.7",NA,NA
"142","11",NA,38.867,-99.317,NA,NA,12,550.73,"temperate","Temperate Grasslands, Savannas & Shrublands",NA,NA,"0","10",NA,NA,"grassland",NA,NA,NA,"bulk soil",NA,1897.5,121,NA,NA,20969.2131313935,15524.2131313935,5445,"5445","15523.95",NA,NA,"27.5",NA,"2.68","6.2",NA,"24.4",NA,NA
"143","11",NA,40.317,-96.683,NA,NA,11.22,765.49,"snow","Temperate Grasslands, Savannas & Shrublands",NA,NA,"0","10",NA,NA,"grassland",NA,NA,NA,"bulk soil",NA,2997,222.75,NA,NA,34137.2900827927,24113.5400827927,10023.75,"10023.75","24113.06",NA,NA,"40.5",NA,"3.46","7.1",NA,"27.5",NA,NA
"144","11",NA,39.183,-96.567,NA,NA,12.71,840.38,"temperate","Temperate Grasslands, Savannas & Shrublands",NA,NA,"0","10",NA,NA,"grassland",NA,NA,NA,"bulk soil",NA,2053.83,153.5,NA,NA,23421.4779807348,16513.9779807348,6907.5,"6907.5","16513.65",NA,NA,"30.7",NA,"2.86","5.6",NA,"32.3",NA,NA
"145","11",NA,37.333,-95.25,NA,NA,14.05,1019.01,"temperate","Temperate Grasslands, Savannas & Shrublands",NA,NA,"0","10",NA,NA,"grassland",NA,NA,NA,"bulk soil",NA,2114.52,96.48,NA,NA,22133.7583712136,17792.1583712136,4341.6,"4341.6","17791.95",NA,NA,"26.8",NA,"2.46","6",NA,"33.2",NA,NA
"146","12",NA,43.19,124.14,"lat-lon of Lishu, Jilin, China","138",7.05,614.81,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","20",NA,NA,"cropland",NA,NA,NA,"aggregate",">2000um",607,33,331,NA,6524.37630856188,5039.37630856188,1485,NA,NA,NA,NA,NA,"13.32","1.2","7.1",NA,"27.54","47.65","24.81"
"147","12",NA,43.19,124.14,"lat-lon of Lishu, Jilin, China","138",7.05,614.81,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","20",NA,NA,"cropland",NA,NA,NA,"aggregate",">2000um",547,28,311,NA,5823.56171635553,4563.56171635553,1260,NA,NA,NA,NA,NA,"13.46","1.2","7.1",NA,"27.54","47.65","24.81"
"148","12",NA,43.19,124.14,"lat-lon of Lishu, Jilin, China","138",7.05,614.81,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","20",NA,NA,"cropland",NA,NA,NA,"aggregate",">2000um",683,33,376,NA,7208.37630856188,5723.37630856188,1485,NA,NA,NA,NA,NA,"16.73","1.2","7.1",NA,"27.54","47.65","24.81"
"149","12",NA,43.19,124.14,"lat-lon of Lishu, Jilin, China","138",7.05,614.81,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","20",NA,NA,"cropland",NA,NA,NA,"aggregate","250-2000um",577,42,330,NA,6543.8425745333,4653.8425745333,1890,NA,NA,NA,NA,NA,"13.37","1.2","7.1",NA,"27.54","47.65","24.81"
"150","12",NA,43.19,124.14,"lat-lon of Lishu, Jilin, China","138",7.05,614.81,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","20",NA,NA,"cropland",NA,NA,NA,"aggregate","250-2000um",563,33,330,NA,6128.37630856188,4643.37630856188,1485,NA,NA,NA,NA,NA,"12.88","1.2","7.1",NA,"27.54","47.65","24.81"
"151","12",NA,43.19,124.14,"lat-lon of Lishu, Jilin, China","138",7.05,614.81,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","20",NA,NA,"cropland",NA,NA,NA,"aggregate","250-2000um",803,45,434,NA,8674.3313298571,6649.3313298571,2025,NA,NA,NA,NA,NA,"18.11","1.2","7.1",NA,"27.54","47.65","24.81"
